2000-02-15,8,	257.27
2000-02-21,9,	259.55
2000-03-03,10,	259.2
2000-03-08,11,	263.31
2000-03-17,12,	260.1
2000-03-21,13,	259.01
2000-04-01,14,	261.27
2000-04-02,15,	262.53
2000-04-14,16,	263.25
2000-04-19,17,	261.82
2000-04-29,18,	259.74
2000-05-01,19,	261.12
2000-05-12,20,	267.18
2000-05-18,21,	265.49
2000-05-23,22,	261.52
2000-05-28,23,	264.97
2000-06-04,24,	268.38
2000-06-17,25,	267.2
2000-06-19,26,	268.5
2000-06-30,27,	270.0
2000-07-06,28,	267.27
2000-07-14,29,	267.93
2000-07-17,30,	269.64
2000-07-23,31,	270.29
2000-07-30,32,	276.0
2000-08-08,33,	271.75
2000-08-14,34,	271.09
2000-08-24,35,	270.39
2000-08-29,36,	271.56
2000-09-04,37,	270.27
2000-09-16,38,	273.75
2000-09-18,39,	267.93
2000-09-26,40,	271.61
2000-10-03,41,	271.89
2000-10-13,42,	267.25
2000-10-15,43,	268.7
2000-10-26,44,	267.89
2000-11-03,45,	264.6
2000-11-10,46,	266.07
2000-11-16,47,	265.31
2000-11-20,48,	264.33
2000-11-26,49,	267.45
2000-12-06,50,	265.33
2000-12-14,51,	266.23
2000-12-17,52,	269.5
2000-12-29,53,	266.76
CO,	1
2008-01-02,1,	330.63
2008-01-11,2,	322.64
2008-01-18,3,	334.89
2008-01-23,4,	341.88
2008-01-27,5,	334.8
2007-02-05,6,	330.0
2007-02-15,7,	327.02
2007-02-20,8,	331.65
2007-03-01,9,	330.33
2007-03-09,10,	325.5
2007-03-14,11,	332.81
2007-03-18,12,	332.88
2007-03-25,13,	331.7
2007-04-07,14,	334.5
2007-04-09,15,	332.88
2007-04-15,16,	332.39
2007-04-23,17,	330.75
2007-05-03,18,	332.64
2007-05-06,19,	331.5
2007-05-19,20,	328.75
2007-05-25,21,	331.27
2007-06-02,22,	331.75
2007-06-05,23,	330.86
2007-06-12,24,	330.76
2007-06-22,25,	331.07
2007-06-24,26,	336.52
2007-07-03,27,	333.83
2007-07-12,28,	334.0
2007-07-15,29,	332.97
2007-07-24,30,	336.87
2007-07-29,31,	339.77
2007-08-07,32,	336.87
2007-08-13,33,	338.58
2007-08-22,34,	337.55
2007-08-31,35,	338.31
2007-09-08,36,	340.2
2007-09-13,37,	336.6
2007-09-22,38,	336.56
2007-09-25,39,	339.08
2007-10-04,40,	339.02
2007-10-13,41,	334.0
2007-10-18,42,	332.0
2007-10-27,43,	331.69
2007-11-01,44,	330.6
2007-11-07,45,	330.92
2007-11-13,46,	330.7
2007-11-18,47,	329.24
2007-11-28,48,	330.99
2007-12-08,49,	326.3
2007-12-09,50,	328.68
2007-12-20,51,	327.6
2007-12-23,52,	333.3
CO,	1
1988-01-01,1,	172.89
1988-01-08,2,	172.9
1988-01-16,3,	174.0
1988-01-23,4,	172.9
1988-01-29,5,	174.68
1988-01-31,6,	173.12
CO,	1
1995-01-02,1,	151.8
1995-01-11,2,	152.6
1995-01-16,3,	154.97
1995-01-22,4,	156.0
1995-01-31,5,	157.07
1994-02-04,6,	166.69
1994-02-12,7,	168.0
1994-02-15,8,	166.11
1994-02-23,9,	166.38
1994-02-27,10,	164.59
1994-03-12,11,	165.2
1994-03-16,12,	166.69
1994-03-24,13,	165.76
1994-03-27,14,	164.8
1994-04-03,15,	163.19
1994-04-15,16,	151.97
1994-04-17,17,	152.75
1994-04-26,18,	152.49
1994-05-01,19,	151.63
1994-05-09,20,	153.44
1994-05-17,21,	152.23
1994-05-27,22,	153.22
1994-06-04,23,	154.0
1994-06-10,24,	151.19
1994-06-17,25,	152.0
1994-06-23,26,	151.19
1994-06-26,27,	152.56
1994-07-03,28,	153.28
1994-07-11,29,	152.25
1994-07-21,30,	151.95
1994-07-25,31,	148.84
1994-08-06,32,	150.06
1994-08-10,33,	149.24
1994-08-18,34,	149.25
1994-08-22,35,	151.05
1994-09-01,36,	149.6
1994-09-05,37,	150.47
1994-09-12,38,	150.0
1994-09-18,39,	149.1
1994-09-27,40,	150.41
1994-10-02,41,	149.29
1994-10-14,42,	143.22
1994-10-18,43,	145.22
1994-10-24,44,	145.96
1994-10-30,45,	145.8
1994-11-07,46,	145.19
1994-11-17,47,	147.93
1994-11-26,48,	146.61
1994-11-27,49,	151.16
1994-12-09,50,	153.26
1994-12-16,51,	154.06
1994-12-22,52,	152.76
1994-12-28,53,	152.57
CO,	1
2002-01-01,1,	282.17
2002-01-11,2,	281.52
2002-01-17,3,	281.11
2002-01-26,4,	284.24
2001-02-03,5,	284.18
2001-02-05,6,	282.1
2001-02-13,7,	281.22
2001-02-24,8,	281.21
2001-02-25,9,	283.73
2001-03-05,10,	281.75
2001-03-12,11,	286.23
2001-03-18,12,	289.18
2001-03-28,13,	283.05
2001-04-03,14,	288.83
2001-04-12,15,	287.1
2001-04-20,16,	288.16
2001-04-28,17,	290.54
2001-05-04,18,	289.54
2001-05-09,19,	291.22
2001-05-16,20,	290.29
2001-05-23,21,	288.51
2001-06-02,22,	292.1
2001-06-03,23,	292.64
2001-06-14,24,	289.08
2001-06-21,25,	288.51
2001-06-30,26,	292.56
2001-07-01,27,	288.9
2001-07-11,28,	290.54
2001-07-16,29,	287.0
2001-07-28,30,	292.39
2001-08-04,31,	297.48
2001-08-05,32,	290.88
2001-08-13,33,	287.56
2001-08-20,34,	290.5
2001-08-30,35,	288.54
2001-09-04,36,	288.6
2001-09-12,37,	289.38
2001-09-21,38,	287.03
2001-09-23,39,	286.41
2001-10-01,40,	289.11
2001-10-11,41,	283.2
2001-10-16,42,	280.81
2001-10-22,43,	279.48
2001-11-02,44,	287.7
2001-11-07,45,	276.75
2001-11-17,46,	277.5
2001-11-23,47,	281.37
2001-12-01,48,	282.82
2001-12-06,49,	281.61
2001-12-11,50,	282.14
2001-12-21,51,	283.88
2001-12-27,52,	286.84
CO,	1
2009-01-03,1,	347.44
2009-01-05,2,	342.34
2009-01-13,3,	347.98
2009-01-22,4,	355.34
2008-02-01,5,	357.02
2008-02-06,6,	351.5
2008-02-12,7,	344.46
2008-02-17,8,	344.5
2008-02-27,9,	342.35
2008-03-08,10,	340.8
2008-03-11,11,	343.68
2008-03-19,12,	343.52
2008-03-27,13,	347.28
2008-04-03,14,	347.86
2008-04-09,15,	347.19
2008-04-19,16,	346.5
2008-04-24,17,	341.25
2008-05-01,18,	345.72
2008-05-08,19,	346.45
2008-05-17,20,	341.0
2008-05-18,21,	339.69
2008-05-25,22,	342.28
2008-06-02,23,	341.88
2008-06-12,24,	341.55
2008-06-18,25,	346.29
2008-06-24,26,	345.52
2008-06-30,27,	342.16
2008-08-01,31,	355.05
2008-08-09,32,	353.73
2008-08-11,33,	352.63
2008-08-20,34,	352.35
2008-08-28,35,	348.5
2008-09-01,36,	349.8
2008-09-07,37,	354.9
2008-09-20,38,	347.7
2008-09-24,39,	351.5
2008-10-01,40,	349.6
2008-10-10,41,	343.8
2008-10-16,42,	344.04
2008-10-23,43,	346.0
2008-10-27,44,	338.4
2008-11-07,45,	341.26
2008-11-11,46,	341.88
2008-11-22,47,	342.2
2008-11-23,48,	337.85
2008-12-05,49,	344.65
2008-12-09,50,	346.49
2008-12-20,51,	346.69
2008-12-27,52,	348.77
